10.0562	31.7277	44.9103	-3.57719	0.915486	0.0132436
10.065	31.641	45.0953	-3.57836	0.910498	0.0159077
10.065	31.641	45.0953	-3.57836	0.910498	0.0159077
9.96804	31.5964	44.9476	-3.57032	0.905406	0.0164725
9.88533	31.4519	44.7922	-3.56397	0.903042	0.0158913
9.90776	31.3631	44.8898	-3.55846	0.900452	0.0159626
9.88486	31.3649	45.0108	-3.55614	0.896092	0.0179504
9.81954	31.3698	44.9911	-3.55394	0.892404	0.0176661
9.76803	31.3502	44.9242	-3.55477	0.892232	0.0152781
9.78867	31.1516	45.0439	-3.55265	0.887971	0.0151031
9.68809	31.1664	45.1109	-3.53901	0.875243	0.017324
9.68809	31.1664	45.1109	-3.53901	0.875243	0.017324
9.60924	31.1474	45.0262	-3.53062	0.871122	0.0173294
9.53605	31.0844	44.8978	-3.52771	0.870986	0.01651
9.52552	30.9498	44.9301	-3.52889	0.871786	0.0155996
9.51487	30.8072	45.0579	-3.53079	0.871439	0.0160073
9.5639	30.7394	45.2578	-3.53029	0.866387	0.016554
9.50282	30.7701	45.3476	-3.52403	0.857976	0.0179837
9.43327	30.8082	45.293	-3.51346	0.849811	0.0174165
9.36676	30.7883	45.1674	-3.50387	0.847934	0.0166569
9.33666	30.6055	45.195	-3.49993	0.851082	0.0161319
9.36213	30.5791	45.3397	-3.49578	0.851759	0.0176508
9.35575	30.5744	45.3528	-3.4949	0.851428	0.0178292
9.29228	30.4233	45.2522	-3.48241	0.850614	0.0161567
9.32202	30.3315	45.3685	-3.4738	0.848497	0.0165325
9.26939	30.3464	45.36	-3.46126	0.841915	0.0161406
9.22169	30.2546	45.2578	-3.45395	0.840733	0.0139676
9.22242	30.096	45.3703	-3.44902	0.840017	0.0141557
9.17634	30.1282	45.5162	-3.4424	0.836074	0.0158317
9.08049	30.1305	45.4639	-3.43539	0.831858	0.0149111
9.01602	30.0286	45.425	-3.43209	0.827179	0.0132391
8.98997	29.9662	45.6511	-3.42614	0.813507	0.0152047
8.87779	30.0575	45.6247	-3.41995	0.802324	0.0156396
8.87779	30.0575	45.6247	-3.41995	0.802324	0.0156396
8.81863	30.0258	45.6089	-3.42147	0.801296	0.0136333
8.84679	29.9522	45.7843	-3.42413	0.798898	0.0137358
8.80854	30.0089	45.9376	-3.42323	0.792618	0.0161962
8.73793	30.0886	45.8441	-3.41819	0.784777	0.0152515
8.6627	30.0376	45.7572	-3.41754	0.779724	0.0125904
8.66354	29.9319	45.8491	-3.41821	0.776741	0.0125693
8.64473	29.9843	46.0443	-3.41683	0.773913	0.0151147
8.58106	30.0398	46.0062	-3.40964	0.771535	0.0144569
8.56461	30.0585	45.9704	-3.40847	0.771696	0.0138817
8.52331	29.9937	45.8392	-3.40642	0.770822	0.0129888
8.5026	29.8695	45.823	-3.40338	0.766849	0.0125341
8.5474	29.7576	45.9018	-3.40152	0.762808	0.0126635
8.56761	29.7784	46.0413	-3.40019	0.759574	0.0141775
8.52216	29.8445	46.0927	-3.39938	0.756656	0.0155604
8.46455	29.8954	46.084	-3.3959	0.754955	0.0156165
8.41171	29.9227	45.9345	-3.39309	0.755156	0.0148853
8.37296	29.8248	45.8914	-3.39325	0.754572	0.0141823
8.39026	29.8333	45.9865	-3.39308	0.750841	0.0155916
8.34398	29.9656	45.8592	-3.39339	0.746211	0.0145577
8.38894	29.9358	46.0092	-3.40465	0.74807	0.0148347
8.39379	29.9807	46.0415	-3.40653	0.747629	0.0154309
8.37605	30.1123	45.9977	-3.41118	0.746403	0.0156242
8.38616	30.1434	45.916	-3.41914	0.74739	0.0152101
8.42594	30.1673	45.9842	-3.42747	0.746088	0.0159452
8.41037	30.3441	46.0177	-3.43467	0.739594	0.017092
8.39424	30.5071	45.9054	-3.44377	0.737033	0.0167267
8.38097	30.5469	45.9024	-3.4567	0.738707	0.0162637
8.43378	30.6026	46.0322	-3.47125	0.740173	0.017229
8.41317	30.7802	46.0669	-3.48172	0.73742	0.0188647
8.35643	30.9618	45.8179	-3.49532	0.734489	0.0181383
8.41078	30.9533	45.8627	-3.5049	0.733866	0.018508
8.41078	30.9533	45.8627	-3.5049	0.733866	0.018508
8.39981	31.0734	45.9459	-3.51184	0.731863	0.0200093
8.35797	31.1687	45.8395	-3.517	0.731727	0.0193261
8.33983	31.1725	45.7363	-3.52604	0.735056	0.0176009
8.39372	31.1282	45.7485	-3.53237	0.737572	0.0176343
8.42959	31.2185	45.7732	-3.53483	0.736981	0.0189126
8.42364	31.3482	45.6443	-3.53402	0.734609	0.0186287
8.41886	31.4527	45.4243	-3.53659	0.736364	0.0173866
8.40636	31.4457	45.2949	-3.54581	0.742132	0.0169152
8.42567	31.3999	45.3029	-3.55672	0.748803	0.0172816
8.52841	31.4851	45.4394	-3.5738	0.754951	0.0178883
8.52968	31.7776	45.436	-3.58775	0.749884	0.020447
8.52968	31.7776	45.436	-3.58775	0.749884	0.020447
8.50264	31.9246	45.3121	-3.59543	0.748982	0.0196526
8.51479	32.0583	45.1679	-3.60831	0.754098	0.0181018
8.56769	32.085	45.206	-3.6236	0.761651	0.0174142
8.61162	32.2329	45.3485	-3.63739	0.7656	0.019228
8.59154	32.3897	45.2687	-3.64862	0.767969	0.0191152
8.60421	32.3904	45.2305	-3.65989	0.770146	0.0185134
8.66936	32.504	45.3445	-3.67109	0.770326	0.0195523
8.68013	32.682	45.2107	-3.68568	0.772899	0.0186178
8.67836	32.6855	45.2073	-3.68923	0.774993	0.0183853
8.78884	32.7191	45.3368	-3.702	0.782452	0.0189454
8.82317	32.8605	45.4277	-3.70977	0.785972	0.0205516
8.8061	32.9328	45.3015	-3.71366	0.79106	0.0190863
8.82049	32.8595	45.2522	-3.71856	0.796608	0.0184868
8.90749	32.8524	45.3654	-3.7217	0.79913	0.0202341
8.92494	32.9507	45.3912	-3.72492	0.799067	0.021407
8.96064	33.0235	45.2513	-3.72899	0.804764	0.019696
9.0193	32.9628	45.2375	-3.7362	0.815125	0.0189337
9.17179	32.9848	45.3614	-3.74098	0.824265	0.0200314
9.21938	33.1115	45.3128	-3.74258	0.830563	0.0210249
9.30821	33.0954	45.1032	-3.74878	0.840706	0.0194095
9.30821	33.0954	45.1032	-3.74878	0.840706	0.0194095
9.42616	33.112	45.1777	-3.75476	0.849196	0.0206004
9.50401	33.2323	45.2812	-3.76147	0.856568	0.0218318
9.52593	33.3803	45.2514	-3.7651	0.864042	0.0201443
9.56304	33.5108	45.1545	-3.76935	0.870596	0.0182064
9.59772	33.5199	45.1034	-3.77348	0.875006	0.0170609
9.66671	33.4302	45.1404	-3.77702	0.877625	0.0169613
9.78975	33.4383	45.2664	-3.77955	0.879986	0.017562
9.83967	33.6022	45.458	-3.78575	0.881954	0.0201053
9.84136	33.6178	45.4652	-3.78595	0.882119	0.0202179
9.83134	33.7185	45.4357	-3.78668	0.884817	0.0201403
9.81338	33.773	45.3062	-3.78822	0.890306	0.0173987
9.88674	33.6745	45.3601	-3.78855	0.895915	0.0169575
9.94851	33.6826	45.4536	-3.78614	0.898243	0.0192572
9.96046	33.7224	45.3568	-3.78074	0.902023	0.0188681
10.0278	33.6245	45.381	-3.7798	0.909196	0.0178739
10.1021	33.615	45.5064	-3.77816	0.914659	0.0194978
10.1576	33.6143	45.3355	-3.77233	0.92555	0.017668
10.1603	33.5911	45.3347	-3.77188	0.92671	0.0176447
10.2394	33.4836	45.431	-3.76798	0.934327	0.0180751
10.2693	33.5019	45.4643	-3.76213	0.935649	0.019226
10.2781	33.5018	45.3168	-3.7571	0.941512	0.0191052
10.3152	33.3774	45.3183	-3.75678	0.949526	0.0182252
10.4129	33.3401	45.464	-3.75632	0.954382	0.0191497
10.4111	33.3764	45.4715	-3.75343	0.95405	0.0204972
10.3866	33.3894	45.3396	-3.74976	0.955037	0.0194983
10.4008	33.2747	45.3542	-3.7476	0.954136	0.0183057
10.4392	33.2192	45.4952	-3.7447	0.950574	0.0196293
10.356	33.2714	45.4353	-3.7362	0.945393	0.0186642
10.356	33.2714	45.4353	-3.7362	0.945393	0.0186642
10.3316	33.1929	45.418	-3.73449	0.946324	0.0164237
10.4094	33.0894	45.5534	-3.73191	0.944258	0.0165964
10.3695	33.1003	45.6274	-3.72608	0.937714	0.019243
10.2948	33.1182	45.5125	-3.71639	0.932578	0.0186324
10.2301	33.1011	45.3396	-3.71022	0.931645	0.0159461
10.2206	32.9801	45.3136	-3.70659	0.93163	0.014293
10.2593	32.8043	45.414	-3.70247	0.931299	0.0149619
10.292	32.7159	45.606	-3.6923	0.927472	0.0169681
10.1822	32.6179	45.5839	-3.6782	0.916154	0.0177148
10.1822	32.6179	45.5839	-3.6782	0.916154	0.0177148
10.0985	32.5625	45.4418	-3.66671	0.911694	0.0170398
10.0714	32.5465	45.2964	-3.65845	0.910483	0.014736
10.0752	32.3978	45.3736	-3.65241	0.910828	0.0150134
10.0677	32.3422	45.5254	-3.64578	0.907872	0.017792
10.0034	32.3167	45.429	-3.636	0.905658	0.0168563
9.99812	32.1516	45.4829	-3.62835	0.903924	0.0156086
9.96386	32.096	45.5672	-3.61979	0.896815	0.0169658
9.86586	32.0137	45.4574	-3.61123	0.890551	0.0168638
9.82603	31.8567	45.4626	-3.60799	0.888698	0.0163168
9.84296	31.822	45.6481	-3.6043	0.886647	0.0170929
9.72785	31.7596	45.6089	-3.59575	0.883065	0.0167461
9.71845	31.7436	45.5736	-3.59455	0.883083	0.016552
9.71452	31.6106	45.6133	-3.59037	0.881959	0.0166617
9.71052	31.5565	45.7018	-3.5858	0.877962	0.0179946
9.65673	31.5638	45.6785	-3.57912	0.872821	0.0190161
9.6141	31.5091	45.5645	-3.57612	0.873266	0.0187398
9.61697	31.4029	45.6186	-3.57373	0.874843	0.0179214
9.62646	31.3754	45.807	-3.56959	0.872844	0.019041
9.57097	31.3922	45.8159	-3.56171	0.864751	0.0199281
9.47877	31.3267	45.6422	-3.55333	0.860458	0.0185107
9.44888	31.1077	45.6324	-3.54607	0.858213	0.0160779
9.42931	31.0399	45.8098	-3.53536	0.852314	0.0187025
9.42931	31.0399	45.8098	-3.53536	0.852314	0.0187025
9.35858	31.0416	45.7723	-3.52572	0.847799	0.0197521
9.28032	30.9896	45.6529	-3.51723	0.845887	0.0183253
9.20153	30.8618	45.5995	-3.50995	0.844251	0.016169
9.17536	30.6811	45.6511	-3.50426	0.840131	0.0152346
9.21002	30.6151	45.8036	-3.49842	0.833784	0.0166042
9.20063	30.6592	45.9181	-3.49416	0.826979	0.0185446
9.16215	30.7268	45.9365	-3.49143	0.821493	0.0182615
9.09661	30.7614	45.8567	-3.48751	0.821491	0.017564
9.05393	30.7348	45.7064	-3.48707	0.82494	0.0173084
9.0816	30.5865	45.7338	-3.48821	0.826462	0.0169507
9.04479	30.6542	45.6656	-3.48614	0.821116	0.0178361
9.03863	30.6512	45.6351	-3.48655	0.821232	0.0177044
9.02972	30.5645	45.635	-3.49092	0.823653	0.0182735
9.03869	30.6001	45.7697	-3.4941	0.823603	0.0185196
9.01213	30.6618	45.7442	-3.49243	0.820899	0.0171474
9.01343	30.6111	45.6561	-3.49284	0.820252	0.0172511
9.077	30.5774	45.71	-3.49106	0.818077	0.0179477
9.03678	30.6278	45.7029	-3.4866	0.813612	0.0173611
8.98559	30.6339	45.5337	-3.48407	0.813653	0.0153822
8.98475	30.5324	45.5036	-3.48706	0.815039	0.0154575
9.01357	30.5826	45.6338	-3.48829	0.813313	0.0169892
8.94651	30.6638	45.4647	-3.48213	0.808154	0.0154911
8.94445	30.6617	45.4398	-3.48178	0.808307	0.0154692
8.9003	30.5103	45.3849	-3.47895	0.807856	0.0154187
8.92775	30.4745	45.4449	-3.4738	0.804227	0.016231
8.8815	30.5252	45.3826	-3.46766	0.797995	0.016435
8.81883	30.5291	45.1936	-3.46416	0.794702	0.0151721
8.79327	30.4111	45.1578	-3.46528	0.794235	0.0138564
8.81738	30.3245	45.2663	-3.46489	0.793803	0.0136591
8.78375	30.3613	45.2807	-3.4595	0.788793	0.0140227
8.71117	30.3396	45.0184	-3.44531	0.784126	0.0149154
8.68261	30.1963	44.8994	-3.43741	0.784667	0.0134252
8.68261	30.1963	44.8994	-3.43741	0.784667	0.0134252
8.6804	30.0384	44.9653	-3.43521	0.784329	0.0133973
8.73178	30.0187	45.1104	-3.43399	0.780659	0.0143636
8.67981	30.0701	45.1766	-3.43277	0.773844	0.0155071
8.62815	30.1586	45.1108	-3.42906	0.766487	0.0146164
8.54333	30.2019	44.9647	-3.42497	0.762931	0.0127522
8.50634	30.1496	44.8035	-3.42516	0.763534	0.0134133
8.53631	30.0158	44.9221	-3.42475	0.766275	0.0154949
8.53191	30.0248	44.9393	-3.4245	0.766063	0.0157786
8.46524	30.1155	44.8076	-3.41985	0.761914	0.0150851
8.46458	30.0163	44.8375	-3.4218	0.758255	0.0159175
8.45148	30.0587	44.8853	-3.42135	0.750622	0.0173086
8.39178	30.0912	44.7451	-3.41752	0.746456	0.0150711
8.36125	29.9891	44.6868	-3.41605	0.745856	0.0136188
8.35512	29.9427	44.8275	-3.41109	0.743183	0.0158611
8.28398	29.9675	44.8055	-3.40152	0.735642	0.0173629
8.21806	29.9368	44.6492	-3.39351	0.731996	0.0158865
8.17309	29.7355	44.6222	-3.38556	0.72773	0.0146825
8.06567	29.6919	44.6419	-3.36776	0.710918	0.0159873
8.06567	29.6919	44.6419	-3.36776	0.710918	0.0159873
7.98661	29.5901	44.4642	-3.35841	0.703463	0.015527
7.96466	29.3847	44.4233	-3.34997	0.69879	0.0157803
7.97251	29.2567	44.5187	-3.33898	0.695113	0.0166418
7.88335	29.2296	44.5096	-3.32423	0.686878	0.0173566
7.78297	29.1763	44.3371	-3.30984	0.679787	0.0171249
7.7047	28.9957	44.2363	-3.30264	0.673917	0.0156833
7.7145	28.854	44.2774	-3.29632	0.668071	0.0152621
7.65602	28.8273	44.3429	-3.28777	0.661189	0.0158861
7.51645	28.7775	44.1523	-3.27129	0.652328	0.0144607
7.40535	28.579	43.9261	-3.25612	0.645609	0.0138594
7.40535	28.579	43.9261	-3.25612	0.645609	0.0138594
7.36652	28.362	43.915	-3.24493	0.642807	0.0143104
7.40088	28.2272	43.9712	-3.2329	0.638199	0.014468
7.35422	28.1849	44.0444	-3.2219	0.629872	0.0157963
7.2806	28.164	43.996	-3.20971	0.618187	0.0170765
7.18212	28.1023	43.845	-3.19508	0.61039	0.0162128
7.12117	27.9934	43.6633	-3.18134	0.605758	0.013256
7.10976	27.7422	43.6434	-3.1658	0.601731	0.0122674
7.00795	27.5017	43.5882	-3.12809	0.587657	0.0144206
6.9934	27.479	43.5563	-3.12538	0.586953	0.0141057
6.93743	27.2412	43.5343	-3.10784	0.581912	0.0129626
6.90618	27.1166	43.6141	-3.0917	0.573877	0.0139022
6.84947	27.0422	43.5361	-3.07366	0.566794	0.0127507
6.82683	26.8353	43.494	-3.06096	0.563612	0.0108013
6.83172	26.6771	43.584	-3.04745	0.559271	0.0109619
6.78086	26.6256	43.5684	-3.03136	0.550694	0.0110366
6.70406	26.5568	43.4161	-3.01594	0.547038	0.00989389
6.65716	26.3688	43.4603	-3.00488	0.545493	0.00943599
6.62272	26.2238	43.6826	-2.98906	0.53603	0.011375
6.6117	26.2178	43.6792	-2.9875	0.534949	0.0113419
6.52068	26.153	43.5825	-2.9774	0.529285	0.00947364
6.49868	25.9519	43.6407	-2.97047	0.525143	0.00916134
6.52144	25.8413	43.8059	-2.96046	0.521131	0.010961
6.46462	25.8138	43.8696	-2.94695	0.514951	0.0112113
6.39478	25.7686	43.7666	-2.9339	0.511689	0.00901579
6.38403	25.5768	43.8116	-2.92417	0.510314	0.00899483
6.42588	25.4405	44.0257	-2.91361	0.509896	0.0104467
6.38829	25.38	44.1328	-2.90048	0.506206	0.0106026
6.29375	25.2567	44.0435	-2.87923	0.503436	0.00714229
6.25061	24.952	44.0791	-2.85799	0.50383	0.00730792
6.25061	24.952	44.0791	-2.85799	0.50383	0.00730792
6.28502	24.7147	44.2445	-2.8445	0.506486	0.0086958
6.33876	24.5735	44.4267	-2.83161	0.508938	0.00929572
6.34685	24.5224	44.5452	-2.81902	0.507757	0.0107366
6.33466	24.488	44.5682	-2.80596	0.507052	0.0120183
6.31678	24.4702	44.4818	-2.79481	0.507946	0.0103705
6.32544	24.4221	44.4081	-2.78895	0.509967	0.00733227
6.37836	24.2403	44.5201	-2.7841	0.511854	0.00686345
6.39209	24.1833	44.6623	-2.77611	0.510424	0.0101315
6.3719	24.06	44.6509	-2.76168	0.513197	0.0111933
6.4266	23.9076	44.8503	-2.7477	0.513908	0.0135527
6.42096	23.901	44.8556	-2.74597	0.513416	0.013538
6.38074	23.885	44.7913	-2.73347	0.512002	0.0115783
6.3837	23.717	44.8201	-2.72565	0.51133	0.0108142
6.42188	23.6092	44.9457	-2.71866	0.507877	0.0120239
6.37908	23.582	44.9531	-2.70838	0.502885	0.0104183
6.33417	23.4897	44.8562	-2.69824	0.504007	0.00847339
6.37079	23.3005	44.921	-2.68678	0.506266	0.00953186
6.39912	23.2147	45.0529	-2.67369	0.505816	0.0119614
6.36787	23.1579	44.8148	-2.65082	0.504601	0.0103263
6.37216	23.1431	44.7976	-2.6498	0.504981	0.0101941
6.38007	22.9791	44.8046	-2.64408	0.508866	0.0101253
6.43357	22.9228	44.8919	-2.64054	0.510383	0.011042
6.40887	22.9539	44.7865	-2.63577	0.508591	0.00940162
6.38943	22.9425	44.6319	-2.63454	0.508886	0.00669644
6.42759	22.8298	44.6673	-2.63274	0.509328	0.00754792
6.44936	22.8268	44.7783	-2.62965	0.50779	0.00975349
6.40633	22.8761	44.7059	-2.62517	0.505007	0.00953948
6.3614	22.9255	44.5195	-2.62476	0.505287	0.0077759
6.3484	22.9051	44.4563	-2.62817	0.506653	0.00700482
6.42148	22.8262	44.5746	-2.63562	0.506367	0.00679048
6.42342	22.9095	44.6867	-2.64316	0.501002	0.00790269
6.42342	22.9095	44.6867	-2.64316	0.501002	0.00790269
6.3859	23.0038	44.6362	-2.64316	0.495629	0.00730414
6.31625	23.1038	44.5333	-2.64138	0.493419	0.00664295
6.29171	23.1551	44.4019	-2.64494	0.493574	0.00532235
6.29917	23.0982	44.4079	-2.64996	0.494388	0.00381716
6.37186	23.1147	44.5633	-2.65405	0.495393	0.00513852
6.37508	23.216	44.5411	-2.65599	0.494572	0.00676941
6.40906	23.2545	44.4388	-2.66287	0.499083	0.00497913
6.51072	23.2698	44.5265	-2.67167	0.50544	0.0055367
6.53299	23.4202	44.4072	-2.67716	0.516088	0.00555784
6.71583	23.4644	44.4057	-2.68819	0.537954	0.00559816
6.71583	23.4644	44.4057	-2.68819	0.537954	0.00559816
6.78975	23.5605	44.4604	-2.69394	0.543777	0.007426
6.84112	23.6705	44.3378	-2.69862	0.551055	0.00644439
6.87039	23.6713	44.2999	-2.70867	0.561995	0.00551175
7.00583	23.7076	44.406	-2.72126	0.572811	0.00627773
7.08073	23.8702	44.4104	-2.73347	0.581124	0.00745453
7.13597	23.9963	44.27	-2.74617	0.594413	0.00652782
7.2425	24.0731	44.2175	-2.76137	0.610078	0.00625637
7.41529	24.1637	44.3271	-2.77846	0.626187	0.00894592
7.5232	24.4816	44.2867	-2.80226	0.637067	0.00937944
7.52954	24.5133	44.2689	-2.80447	0.638169	0.00916607
7.59324	24.7275	44.1589	-2.82673	0.64923	0.00766419
7.67511	24.8044	44.2561	-2.84547	0.657773	0.0082468
7.74235	25.0049	44.4088	-2.86596	0.664232	0.00882287
7.75487	25.2424	44.4393	-2.88293	0.665916	0.00756001
7.78797	25.4479	44.3509	-2.89788	0.669776	0.00694094
7.82822	25.5881	44.2863	-2.9149	0.6757	0.0070823
7.88027	25.6339	44.3584	-2.93369	0.682221	0.00603926
8.0108	25.8008	44.4989	-2.95411	0.687405	0.00526138
8.11805	26.2333	44.7046	-2.99216	0.694656	0.0100472
8.12546	26.2671	44.7031	-2.99521	0.695381	0.0101714
8.1518	26.52	44.6192	-3.01568	0.70472	0.00829276
8.20077	26.6636	44.4642	-3.03372	0.716976	0.00629236
8.27945	26.7344	44.3683	-3.05126	0.730026	0.0068072
8.43834	26.7899	44.4212	-3.06673	0.742421	0.00867459
8.51058	26.9634	44.4063	-3.07903	0.751737	0.00887157
8.58554	27.0606	44.2588	-3.0929	0.764568	0.00626562
8.73911	27.0552	44.357	-3.10861	0.777583	0.00808555
8.83942	27.2252	44.3528	-3.11959	0.789487	0.00938787
9.09039	27.2667	44.18	-3.13256	0.814666	0.00599592
9.09039	27.2667	44.18	-3.13256	0.814666	0.00599592
9.2408	27.3641	44.2466	-3.13601	0.824915	0.0100353
9.30729	27.4651	44.1421	-3.13783	0.834951	0.0112892
9.41748	27.5902	44.03	-3.14447	0.847979	0.00854031
9.55783	27.657	44.1345	-3.15577	0.859898	0.0080092
9.66372	27.8334	44.2501	-3.16856	0.86656	0.0112254
9.72284	28.0462	44.1702	-3.17946	0.874768	0.0117311
9.77794	28.1769	44.073	-3.19542	0.888205	0.00849032
9.91987	28.2381	44.1679	-3.21325	0.901607	0.00859577
10.0261	28.4584	44.302	-3.23069	0.910901	0.0128438
10.1014	28.9333	44.1876	-3.27007	0.924387	0.0108531
10.1038	28.9549	44.188	-3.27393	0.925424	0.0105152
10.1809	29.0964	44.2922	-3.30186	0.931732	0.0111972
10.2419	29.3364	44.4856	-3.32909	0.936741	0.014853
10.2596	29.6243	44.5277	-3.35131	0.937823	0.0152944
10.2322	29.8691	44.4296	-3.37195	0.941656	0.0130752
10.2337	30.0204	44.388	-3.3925	0.945433	0.0136683
10.2654	30.1096	44.4507	-3.41189	0.947766	0.0153794
10.3323	30.2593	44.6029	-3.43142	0.946809	0.0144099
10.3019	30.5124	44.7719	-3.45314	0.938679	0.014908
10.1629	30.7479	44.7507	-3.47875	0.924063	0.0172284
10.1375	30.7861	44.7243	-3.48238	0.922163	0.0170298
10.06	30.8984	44.5888	-3.49486	0.917381	0.0149397
10.0046	30.9445	44.5574	-3.50513	0.914251	0.0145787
10.0426	31.0183	44.6666	-3.51475	0.91081	0.0185516
9.98516	31.1703	44.688	-3.52356	0.904788	0.0204415
9.92928	31.3011	44.5709	-3.53823	0.903713	0.0171677
9.98642	31.4318	44.6768	-3.55835	0.900785	0.0174887
9.92907	31.6491	44.6705	-3.57699	0.895405	0.0192287
9.87094	31.7576	44.5143	-3.59601	0.89445	0.017959
9.89359	31.8421	44.5867	-3.61369	0.893363	0.0176665
9.79523	32.1425	44.6147	-3.63305	0.885925	0.0238164
9.78757	32.1653	44.5968	-3.63478	0.885585	0.0239303
9.73345	32.2378	44.4986	-3.64742	0.88535	0.023135
9.71002	32.2665	44.5895	-3.66547	0.882896	0.0232517
9.66803	32.4796	44.7216	-3.68426	0.875406	0.0259533
9.56666	32.7129	44.6631	-3.70039	0.86768	0.0261016
9.47261	32.8437	44.568	-3.7183	0.862443	0.0231996
9.43449	32.9127	44.6713	-3.73306	0.858585	0.0242072
9.40534	33.112	44.8187	-3.74579	0.852805	0.0283656
9.30176	33.4314	44.7413	-3.76193	0.844184	0.0288216
9.24876	33.5695	44.7445	-3.79206	0.841229	0.0290436
9.24876	33.5695	44.7445	-3.79206	0.841229	0.0290436
9.25561	33.7406	44.8752	-3.81319	0.837154	0.0318257
9.16549	33.9849	44.8751	-3.83224	0.828483	0.0307716
9.06374	34.1765	44.7363	-3.84966	0.821224	0.0282354
9.00565	34.3186	44.6241	-3.86962	0.81628	0.0287271
8.92646	34.3821	44.6156	-3.88884	0.812323	0.0291811
8.93295	34.5075	44.7196	-3.90675	0.808088	0.0284615
8.89147	34.7305	44.8619	-3.92329	0.80086	0.030158
8.78096	35.0285	44.908	-3.94143	0.785926	0.0335302
8.60824	35.3655	44.6683	-3.96102	0.76495	0.0299893
8.59531	35.3956	44.6373	-3.96295	0.763349	0.0294801
8.49522	35.5074	44.502	-3.97994	0.752567	0.0279325
8.4638	35.527	44.569	-3.99375	0.744137	0.0290058
8.40864	35.704	44.5997	-4.00218	0.733338	0.0291229
8.35045	35.8305	44.4948	-4.00882	0.727328	0.0287651
8.34997	35.8362	44.5418	-4.01602	0.724151	0.0306151
8.29597	35.9677	44.5976	-4.0205	0.717046	0.0305196
8.24937	36.0674	44.4431	-4.02432	0.712971	0.0284836
8.24069	36.0344	44.4141	-4.03227	0.713925	0.0288103
8.30878	36.1553	44.4948	-4.04124	0.716246	0.0298539
8.3146	36.1756	44.4905	-4.04191	0.716552	0.0296836
8.39963	36.2579	44.2884	-4.05135	0.730823	0.0293412
8.5229	36.21	44.3248	-4.0587	0.744234	0.0319156
8.64034	36.3046	44.3982	-4.06527	0.755425	0.0331487
8.70863	36.4023	44.3411	-4.07024	0.767392	0.0330551
8.81746	36.4199	44.2136	-4.08016	0.784863	0.0336864
8.99715	36.4181	44.2815	-4.09048	0.802595	0.0340962
9.1608	36.5382	44.397	-4.09982	0.816906	0.0336862
9.26136	36.7063	44.3747	-4.10547	0.829062	0.0334093
9.4042	36.7827	44.288	-4.11318	0.846686	0.0339133
9.69962	36.8357	44.5399	-4.12288	0.873096	0.0333062
9.69962	36.8357	44.5399	-4.12288	0.873096	0.0333062
9.77276	36.9751	44.5828	-4.12681	0.882865	0.0344627
9.8692	37.0841	44.4878	-4.13175	0.895837	0.0338023
9.98282	37.1043	44.4912	-4.13896	0.910033	0.0309833
10.1295	37.0517	44.6063	-4.14593	0.923246	0.0290034
10.2949	37.0571	44.7809	-4.15225	0.93526	0.0300145
10.4136	37.1586	44.9418	-4.15644	0.944039	0.0304911
10.4985	37.2829	45.0133	-4.15796	0.951235	0.0284672
10.5635	37.3618	45.0048	-4.15847	0.962396	0.0273701
10.6686	37.3822	44.9149	-4.163	0.979777	0.0253994
10.9827	37.2643	45.0811	-4.16954	1.00825	0.0225831
